year,month,day,hour,power_kW,poa_Wm2,ghi_Wm2,module_temp_C,ambient_temp_C,capacity_kW
2015,4,17,10,1216.0,505.0,546.0,34.0,20.0,1490.0
2015,4,17,11,1329.0,496.0,654.0,37.0,22.0,1490.0
2015,4,17,12,1347.0,522.0,697.0,37.0,22.0,1490.0
2015,4,17,13,1281.0,515.0,697.0,30.0,19.0,1490.0
2015,4,17,14,1115.0,450.0,654.0,28.0,18.0,1490.0
2015,4,17,15,856.0,419.0,568.0,27.0,18.0,1490.0
2015,4,17,16,538.0,225.0,433.0,22.0,17.0,1490.0
2015,4,17,17,188.0,153.0,273.0,18.0,16.0,1490.0
2015,4,17,18,64.0,35.0,40.0,16.0,17.0,1490.0
2015,4,17,19,0.0,19.0,0.0,12.0,14.0,1490.0
2015,4,17,20,0.0,16.0,0.0,11.0,12.0,1490.0
2015,4,17,21,0.0,14.0,0.0,9.0,11.0,1490.0
2015,4,17,22,0.0,40.0,0.0,8.0,11.0,1490.0
2015,4,17,23,0.0,26.0,0.0,8.0,10.0,1490.0
2015,4,18,0,0.0,21.0,0.0,7.0,9.0,1490.0
2015,4,18,1,0.0,0.0,0.0,7.0,10.0,1490.0
2015,4,18,2,0.0,0.0,0.0,7.0,9.0,1490.0
2015,4,18,3,0.0,19.0,0.0,7.0,9.0,1490.0
2015,4,18,4,0.0,0.0,0.0,5.0,8.0,1490.0
2015,4,18,5,0.0,0.0,0.0,6.0,7.0,1490.0
2015,4,18,6,2.0,0.0,0.0,6.0,7.0,1490.0
2015,4,18,7,182.0,134.0,103.0,12.0,10.0,1490.0
2015,4,18,8,713.0,275.0,266.0,26.0,17.0,1490.0
2015,4,18,9,1001.0,412.0,431.0,32.0,19.0,1490.0
2015,4,18,10,1179.0,462.0,560.0,37.0,23.0,1490.0
2015,4,18,11,1238.0,546.0,654.0,40.0,24.0,1490.0
2015,4,18,12,1214.0,541.0,690.0,43.0,28.0,1490.0
2015,4,18,13,1168.0,503.0,680.0,43.0,29.0,1490.0
2015,4,18,14,667.0,335.0,568.0,35.0,27.0,1490.0
2015,4,18,15,285.0,143.0,220.0,30.0,25.0,1490.0
2015,4,18,16,165.0,105.0,105.0,27.0,24.0,1490.0
2015,4,18,17,30.0,83.0,0.0,22.0,22.0,1490.0
2015,4,18,18,0.0,0.0,0.0,20.0,20.0,1490.0
2015,4,18,19,0.0,0.0,0.0,19.0,19.0,1490.0
2015,4,18,20,0.0,0.0,0.0,19.0,19.0,1490.0
2015,4,18,21,0.0,0.0,0.0,19.0,19.0,1490.0
2015,4,18,22,0.0,0.0,0.0,18.0,18.0,1490.0
2015,4,18,23,0.0,0.0,0.0,17.0,18.0,1490.0
2015,4,19,0,0.0,0.0,0.0,18.0,19.0,1490.0
2015,4,19,1,0.0,0.0,0.0,19.0,19.0,1490.0
2015,4,19,2,0.0,0.0,0.0,19.0,19.0,1490.0
2015,4,19,3,0.0,19.0,0.0,18.0,18.0,1490.0
2015,4,19,4,0.0,19.0,0.0,17.0,17.0,1490.0
2015,4,19,5,0.0,0.0,0.0,17.0,17.0,1490.0
2015,4,19,6,0.0,0.0,0.0,17.0,17.0,1490.0
2015,4,19,7,31.0,26.0,0.0,18.0,17.0,1490.0
2015,4,19,8,42.0,28.0,14.0,19.0,18.0,1490.0
2015,4,19,9,24.0,16.0,0.0,18.0,17.0,1490.0
2015,4,19,10,45.0,0.0,11.0,17.0,17.0,1490.0
2015,4,19,11,109.0,47.0,45.0,17.0,16.0,1490.0
2015,4,19,12,186.0,95.0,86.0,18.0,17.0,1490.0
2015,4,19,13,290.0,103.0,136.0,19.0,17.0,1490.0
2015,4,19,14,76.0,47.0,23.0,18.0,17.0,1490.0
2015,4,19,15,172.0,105.0,91.0,18.0,17.0,1490.0
2015,4,19,16,109.0,21.0,33.0,18.0,17.0,1490.0
2015,4,19,17,41.0,74.0,0.0,17.0,17.0,1490.0
2015,4,19,18,19.0,0.0,0.0,16.0,16.0,1490.0
2015,4,19,19,0.0,0.0,0.0,16.0,15.0,1490.0
2015,4,19,20,0.0,16.0,0.0,15.0,15.0,1490.0
2015,4,19,21,0.0,0.0,0.0,15.0,15.0,1490.0
2015,4,19,22,0.0,0.0,0.0,15.0,15.0,1490.0
2015,4,19,23,0.0,0.0,0.0,15.0,14.0,1490.0
2015,4,20,0,0.0,0.0,0.0,15.0,14.0,1490.0
2015,4,20,1,0.0,0.0,0.0,14.0,14.0,1490.0
2015,4,20,2,0.0,0.0,0.0,14.0,14.0,1490.0
2015,4,20,3,0.0,0.0,0.0,14.0,14.0,1490.0
2015,4,20,4,0.0,23.0,0.0,13.0,13.0,1490.0
2015,4,20,5,0.0,0.0,0.0,13.0,13.0,1490.0
2015,4,20,6,0.0,0.0,0.0,13.0,13.0,1490.0
2015,4,20,7,4.0,11.0,0.0,13.0,13.0,1490.0
2015,4,20,8,41.0,0.0,0.0,14.0,13.0,1490.0
2015,4,20,9,75.0,26.0,23.0,13.0,13.0,1490.0
2015,4,20,10,280.0,160.0,153.0,15.0,14.0,1490.0
2015,4,20,11,197.0,62.0,105.0,16.0,15.0,1490.0
2015,4,20,12,223.0,55.0,122.0,16.0,15.0,1490.0
2015,4,20,13,230.0,93.0,136.0,17.0,16.0,1490.0
2015,4,20,14,132.0,95.0,74.0,19.0,16.0,1490.0
2015,4,20,15,394.0,146.0,225.0,21.0,17.0,1490.0
2015,4,20,16,482.0,210.0,405.0,21.0,18.0,1490.0
2015,4,20,17,200.0,98.0,316.0,21.0,19.0,1490.0
2015,4,20,18,81.0,50.0,50.0,19.0,20.0,1490.0
2015,4,20,19,0.0,0.0,0.0,15.0,16.0,1490.0
2015,4,20,20,0.0,14.0,0.0,12.0,13.0,1490.0
2015,4,20,21,0.0,0.0,0.0,11.0,13.0,1490.0
2015,4,20,22,0.0,0.0,0.0,11.0,13.0,1490.0
2015,4,20,23,0.0,0.0,0.0,10.0,13.0,1490.0
2015,4,21,0,0.0,0.0,0.0,10.0,12.0,1490.0
2015,4,21,1,0.0,0.0,0.0,9.0,11.0,1490.0
2015,4,21,2,0.0,0.0,0.0,9.0,11.0,1490.0
2015,4,21,3,0.0,0.0,0.0,8.0,10.0,1490.0
2015,4,21,4,0.0,0.0,0.0,9.0,10.0,1490.0
2015,4,21,5,0.0,16.0,0.0,8.0,10.0,1490.0
2015,4,21,6,0.0,0.0,0.0,9.0,10.0,1490.0
2015,4,21,7,287.0,131.0,100.0,13.0,12.0,1490.0
2015,4,21,8,710.0,330.0,270.0,24.0,17.0,1490.0
2015,4,21,9,1005.0,450.0,441.0,34.0,21.0,1490.0
2015,4,21,10,1158.0,486.0,563.0,39.0,24.0,1490.0
2015,4,21,11,1269.0,551.0,664.0,42.0,27.0,1490.0
2015,4,21,12,1293.0,563.0,704.0,43.0,27.0,1490.0
2015,4,21,13,1254.0,505.0,709.0,34.0,21.0,1490.0
2015,4,21,14,1105.0,467.0,683.0,39.0,26.0,1490.0
2015,4,21,15,858.0,338.0,584.0,34.0,24.0,1490.0
2015,4,21,16,525.0,222.0,460.0,29.0,22.0,1490.0
2015,4,21,17,205.0,95.0,345.0,21.0,19.0,1490.0
2015,4,21,18,74.0,45.0,33.0,19.0,20.0,1490.0
2015,4,21,19,4.0,0.0,0.0,15.0,16.0,1490.0
2015,4,21,20,0.0,19.0,0.0,11.0,14.0,1490.0
2015,4,21,21,0.0,0.0,0.0,10.0,13.0,1490.0
2015,4,21,22,0.0,62.0,0.0,10.0,13.0,1490.0
2015,4,21,23,0.0,0.0,0.0,10.0,12.0,1490.0
2015,4,22,0,0.0,0.0,0.0,10.0,12.0,1490.0
2015,4,22,1,0.0,0.0,0.0,10.0,12.0,1490.0
2015,4,22,2,0.0,14.0,0.0,10.0,12.0,1490.0
2015,4,22,3,0.0,0.0,0.0,11.0,12.0,1490.0
2015,4,22,4,0.0,0.0,0.0,12.0,13.0,1490.0
2015,4,22,5,0.0,0.0,0.0,12.0,13.0,1490.0
2015,4,22,6,0.0,0.0,0.0,12.0,13.0,1490.0
2015,4,22,7,233.0,119.0,95.0,15.0,14.0,1490.0
2015,4,22,8,548.0,244.0,266.0,23.0,18.0,1490.0
2015,4,22,9,791.0,354.0,364.0,27.0,19.0,1490.0
2015,4,22,10,528.0,201.0,268.0,27.0,20.0,1490.0
2015,4,22,11,1256.0,527.0,678.0,37.0,24.0,1490.0
2015,4,22,12,1211.0,453.0,659.0,37.0,22.0,1490.0
2015,4,22,13,1184.0,505.0,666.0,38.0,23.0,1490.0
2015,4,22,14,1057.0,402.0,654.0,34.0,22.0,1490.0
2015,4,22,15,793.0,285.0,553.0,32.0,22.0,1490.0
2015,4,22,16,484.0,198.0,400.0,26.0,20.0,1490.0
2015,4,22,17,198.0,88.0,278.0,22.0,19.0,1490.0
2015,4,22,18,74.0,33.0,38.0,18.0,19.0,1490.0
2015,4,22,19,0.0,11.0,0.0,15.0,16.0,1490.0
2015,4,22,20,0.0,26.0,0.0,12.0,14.0,1490.0
2015,4,22,21,0.0,0.0,0.0,11.0,13.0,1490.0
2015,4,22,22,0.0,0.0,0.0,9.0,12.0,1490.0
2015,4,22,23,0.0,0.0,0.0,9.0,12.0,1490.0
2015,4,23,0,0.0,0.0,0.0,9.0,11.0,1490.0
2015,4,23,1,0.0,19.0,0.0,8.0,10.0,1490.0
2015,4,23,2,0.0,0.0,0.0,8.0,10.0,1490.0
2015,4,23,3,0.0,0.0,0.0,8.0,10.0,1490.0
2015,4,23,4,0.0,11.0,0.0,7.0,10.0,1490.0
2015,4,23,5,0.0,0.0,0.0,7.0,9.0,1490.0
2015,4,23,6,7.0,16.0,0.0,8.0,10.0,1490.0
2015,4,23,7,212.0,91.0,71.0,11.0,11.0,1490.0
2015,4,23,8,486.0,203.0,218.0,20.0,16.0,1490.0
2015,4,23,9,938.0,335.0,419.0,31.0,21.0,1490.0
2015,4,23,10,1110.0,498.0,553.0,39.0,24.0,1490.0
2015,4,23,11,1258.0,527.0,649.0,41.0,26.0,1490.0
2015,4,23,12,1292.0,551.0,711.0,40.0,26.0,1490.0
2015,4,23,13,1251.0,486.0,714.0,36.0,23.0,1490.0
2015,4,23,14,1073.0,407.0,676.0,35.0,23.0,1490.0
2015,4,23,15,824.0,321.0,553.0,31.0,23.0,1490.0
2015,4,23,16,518.0,261.0,426.0,29.0,23.0,1490.0
2015,4,23,17,172.0,55.0,220.0,24.0,22.0,1490.0
2015,4,23,18,94.0,88.0,40.0,20.0,20.0,1490.0
2015,4,23,19,4.0,0.0,0.0,17.0,19.0,1490.0
2015,4,23,20,0.0,0.0,0.0,15.0,17.0,1490.0
2015,4,23,21,0.0,14.0,0.0,15.0,16.0,1490.0
2015,4,23,22,0.0,16.0,0.0,14.0,16.0,1490.0
2015,4,23,23,0.0,0.0,0.0,14.0,15.0,1490.0
2015,4,24,0,0.0,0.0,0.0,14.0,15.0,1490.0
2015,4,24,1,0.0,19.0,0.0,14.0,15.0,1490.0
2015,4,24,2,0.0,0.0,0.0,15.0,15.0,1490.0
2015,4,24,3,0.0,0.0,0.0,12.0,14.0,1490.0
2015,4,24,4,0.0,0.0,0.0,12.0,14.0,1490.0
2015,4,24,5,0.0,26.0,0.0,11.0,13.0,1490.0
2015,4,24,6,0.0,0.0,0.0,10.0,12.0,1490.0
2015,4,24,7,222.0,105.0,91.0,15.0,14.0,1490.0
2015,4,24,8,594.0,239.0,249.0,25.0,19.0,1490.0
2015,4,24,9,914.0,405.0,417.0,33.0,20.0,1490.0
2015,4,24,10,1125.0,433.0,556.0,40.0,25.0,1490.0
2015,4,24,11,1047.0,503.0,656.0,40.0,25.0,1490.0
2015,4,24,12,1096.0,541.0,714.0,37.0,25.0,1490.0
2015,4,24,13,956.0,481.0,683.0,40.0,25.0,1490.0
2015,4,24,14,843.0,462.0,632.0,35.0,24.0,1490.0
2015,4,24,15,777.0,292.0,546.0,37.0,27.0,1490.0
2015,4,24,16,505.0,222.0,431.0,29.0,24.0,1490.0
2015,4,24,17,180.0,153.0,326.0,23.0,21.0,1490.0
2015,4,24,18,56.0,28.0,21.0,20.0,21.0,1490.0
2015,4,24,19,2.0,0.0,0.0,17.0,18.0,1490.0
2015,4,24,20,0.0,0.0,0.0,15.0,16.0,1490.0
2015,4,24,21,0.0,0.0,0.0,13.0,15.0,1490.0
2015,4,24,22,0.0,0.0,0.0,11.0,13.0,1490.0
2015,4,24,23,0.0,11.0,0.0,10.0,13.0,1490.0
2015,4,25,0,0.0,0.0,0.0,10.0,12.0,1490.0
2015,4,25,1,0.0,0.0,0.0,9.0,11.0,1490.0
2015,4,25,2,0.0,0.0,0.0,9.0,11.0,1490.0
2015,4,25,3,0.0,21.0,0.0,8.0,11.0,1490.0
2015,4,25,4,0.0,19.0,0.0,8.0,11.0,1490.0
2015,4,25,5,0.0,0.0,0.0,9.0,11.0,1490.0
2015,4,25,6,9.0,0.0,0.0,8.0,10.0,1490.0
2015,4,25,7,361.0,155.0,124.0,18.0,15.0,1490.0
2015,4,25,8,741.0,249.0,292.0,30.0,21.0,1490.0
2015,4,25,9,1007.0,450.0,448.0,36.0,23.0,1490.0
2015,4,25,10,1150.0,491.0,568.0,42.0,26.0,1490.0
2015,4,25,11,1246.0,589.0,661.0,45.0,29.0,1490.0
2015,4,25,12,1294.0,541.0,709.0,41.0,26.0,1490.0
2015,4,25,13,1230.0,491.0,709.0,40.0,25.0,1490.0
2015,4,25,14,1095.0,445.0,683.0,34.0,23.0,1490.0
2015,4,25,15,820.0,338.0,587.0,36.0,25.0,1490.0
2015,4,25,16,502.0,210.0,453.0,29.0,22.0,1490.0
2015,4,25,17,170.0,83.0,318.0,24.0,21.0,1490.0
2015,4,25,18,57.0,19.0,21.0,20.0,22.0,1490.0
2015,4,25,19,0.0,0.0,0.0,17.0,18.0,1490.0
2015,4,25,20,0.0,40.0,0.0,14.0,16.0,1490.0
2015,4,25,21,0.0,0.0,0.0,13.0,15.0,1490.0
2015,4,25,22,0.0,0.0,0.0,12.0,14.0,1490.0
2015,4,25,23,0.0,0.0,0.0,12.0,14.0,1490.0
2015,4,26,0,0.0,11.0,0.0,11.0,13.0,1490.0
2015,4,26,1,0.0,26.0,0.0,11.0,13.0,1490.0
2015,4,26,2,0.0,0.0,0.0,11.0,12.0,1490.0
2015,4,26,3,0.0,16.0,0.0,10.0,12.0,1490.0
2015,4,26,4,0.0,31.0,0.0,10.0,13.0,1490.0
2015,4,26,5,0.0,0.0,0.0,11.0,13.0,1490.0
2015,4,26,6,0.0,0.0,0.0,12.0,13.0,1490.0
2015,4,26,7,208.0,139.0,88.0,18.0,16.0,1490.0
2015,4,26,8,574.0,244.0,244.0,27.0,21.0,1490.0
2015,4,26,9,885.0,342.0,407.0,33.0,24.0,1490.0
2015,4,26,10,1103.0,455.0,548.0,40.0,27.0,1490.0
2015,4,26,11,1228.0,517.0,644.0,43.0,28.0,1490.0
2015,4,26,12,1165.0,448.0,652.0,43.0,29.0,1490.0
2015,4,26,13,1133.0,474.0,664.0,43.0,29.0,1490.0
2015,4,26,14,955.0,424.0,596.0,40.0,29.0,1490.0
2015,4,26,15,733.0,278.0,510.0,37.0,29.0,1490.0
2015,4,26,16,464.0,191.0,385.0,33.0,27.0,1490.0
2015,4,26,17,206.0,153.0,256.0,28.0,26.0,1490.0
2015,4,26,18,79.0,76.0,50.0,23.0,23.0,1490.0
2015,4,26,19,0.0,26.0,0.0,19.0,19.0,1490.0
2015,4,26,20,0.0,16.0,0.0,17.0,18.0,1490.0
2015,4,26,21,0.0,0.0,0.0,16.0,18.0,1490.0
2015,4,26,22,0.0,0.0,0.0,16.0,17.0,1490.0
2015,4,26,23,0.0,0.0,0.0,15.0,16.0,1490.0
2015,4,27,0,0.0,0.0,0.0,15.0,17.0,1490.0
2015,4,27,1,0.0,0.0,0.0,14.0,16.0,1490.0
2015,4,27,2,0.0,0.0,0.0,14.0,16.0,1490.0
2015,4,27,3,0.0,0.0,0.0,14.0,15.0,1490.0
2015,4,27,4,0.0,0.0,0.0,13.0,15.0,1490.0
2015,4,27,5,0.0,0.0,0.0,13.0,15.0,1490.0
2015,4,27,6,0.0,0.0,0.0,13.0,15.0,1490.0
2015,4,27,7,252.0,117.0,100.0,20.0,18.0,1490.0
2015,4,27,8,609.0,246.0,258.0,28.0,21.0,1490.0
2015,4,27,9,901.0,407.0,414.0,35.0,25.0,1490.0
2015,4,27,10,1066.0,438.0,544.0,42.0,29.0,1490.0
2015,4,27,11,1184.0,556.0,635.0,44.0,29.0,1490.0
2015,4,27,12,1173.0,517.0,678.0,45.0,29.0,1490.0
2015,4,27,13,1008.0,469.0,678.0,41.0,26.0,1490.0
2015,4,27,14,1010.0,409.0,644.0,41.0,29.0,1490.0
2015,4,27,15,797.0,400.0,568.0,35.0,27.0,1490.0
2015,4,27,16,505.0,254.0,453.0,31.0,25.0,1490.0
2015,4,27,17,182.0,71.0,323.0,26.0,24.0,1490.0
2015,4,27,18,62.0,69.0,14.0,23.0,25.0,1490.0
2015,4,27,19,2.0,0.0,0.0,19.0,21.0,1490.0
2015,4,27,20,0.0,0.0,0.0,15.0,18.0,1490.0
2015,4,27,21,0.0,14.0,0.0,15.0,17.0,1490.0
2015,4,27,22,0.0,0.0,0.0,14.0,16.0,1490.0
2015,4,27,23,0.0,0.0,0.0,14.0,15.0,1490.0
2015,4,28,0,0.0,0.0,0.0,13.0,15.0,1490.0
2015,4,28,1,0.0,33.0,0.0,14.0,16.0,1490.0
2015,4,28,2,0.0,28.0,0.0,14.0,15.0,1490.0
2015,4,28,3,0.0,0.0,0.0,14.0,14.0,1490.0
2015,4,28,4,0.0,26.0,0.0,13.0,14.0,1490.0
2015,4,28,5,0.0,0.0,0.0,13.0,13.0,1490.0
2015,4,28,6,20.0,21.0,0.0,12.0,13.0,1490.0
2015,4,28,7,322.0,172.0,98.0,22.0,18.0,1490.0
2015,4,28,8,387.0,213.0,234.0,29.0,21.0,1490.0
2015,4,28,9,1035.0,421.0,477.0,37.0,27.0,1490.0
2015,4,28,10,1225.0,556.0,606.0,42.0,28.0,1490.0
2015,4,28,11,1287.0,599.0,683.0,44.0,30.0,1490.0
2015,4,28,12,1111.0,441.0,606.0,47.0,33.0,1490.0
2015,4,28,13,803.0,311.0,465.0,41.0,32.0,1490.0
2015,4,28,14,875.0,400.0,664.0,41.0,33.0,1490.0
2015,4,28,15,395.0,194.0,333.0,34.0,27.0,1490.0
2015,4,28,16,351.0,127.0,251.0,29.0,26.0,1490.0
2015,4,28,17,195.0,88.0,129.0,28.0,25.0,1490.0
2015,4,28,18,69.0,23.0,28.0,26.0,25.0,1490.0
2015,4,28,19,0.0,0.0,0.0,23.0,23.0,1490.0
2015,4,28,20,0.0,0.0,0.0,22.0,22.0,1490.0
2015,4,28,21,0.0,0.0,0.0,21.0,21.0,1490.0
2015,4,28,22,0.0,0.0,0.0,19.0,20.0,1490.0
2015,4,28,23,0.0,0.0,0.0,19.0,19.0,1490.0
2015,4,29,0,0.0,0.0,0.0,18.0,19.0,1490.0
2015,4,29,1,0.0,0.0,0.0,18.0,18.0,1490.0
2015,4,29,2,0.0,14.0,0.0,18.0,18.0,1490.0
2015,4,29,3,0.0,0.0,0.0,17.0,18.0,1490.0
2015,4,29,4,0.0,14.0,0.0,18.0,18.0,1490.0
2015,4,29,5,0.0,0.0,0.0,17.0,17.0,1490.0
2015,4,29,6,0.0,0.0,0.0,17.0,17.0,1490.0
2015,4,29,7,40.0,26.0,11.0,18.0,18.0,1490.0
2015,4,29,8,94.0,31.0,50.0,19.0,18.0,1490.0
2015,4,29,9,155.0,57.0,86.0,20.0,19.0,1490.0
2015,4,29,10,233.0,74.0,129.0,20.0,20.0,1490.0
2015,4,29,11,268.0,103.0,153.0,20.0,19.0,1490.0
2015,4,29,12,284.0,107.0,165.0,20.0,19.0,1490.0
2015,4,29,13,157.0,103.0,69.0,19.0,19.0,1490.0
2015,4,29,14,334.0,117.0,184.0,20.0,19.0,1490.0
2015,4,29,15,262.0,103.0,146.0,20.0,19.0,1490.0
2015,4,29,16,138.0,45.0,71.0,20.0,19.0,1490.0
2015,4,29,17,125.0,57.0,57.0,19.0,19.0,1490.0
2015,4,29,18,93.0,23.0,47.0,19.0,19.0,1490.0
2015,4,29,19,0.0,21.0,0.0,19.0,19.0,1490.0
2015,4,29,20,0.0,26.0,0.0,18.0,19.0,1490.0
2015,4,29,21,0.0,0.0,0.0,18.0,19.0,1490.0
2015,4,29,22,0.0,0.0,0.0,18.0,19.0,1490.0
2015,4,29,23,0.0,0.0,0.0,18.0,19.0,1490.0
2015,4,30,0,0.0,0.0,0.0,18.0,19.0,1490.0
2015,4,30,1,0.0,16.0,0.0,17.0,18.0,1490.0
2015,4,30,2,0.0,26.0,0.0,16.0,17.0,1490.0
2015,4,30,3,0.0,14.0,0.0,17.0,17.0,1490.0
2015,4,30,4,0.0,19.0,0.0,17.0,18.0,1490.0
2015,4,30,5,0.0,11.0,0.0,17.0,17.0,1490.0
2015,4,30,6,18.0,14.0,0.0,17.0,18.0,1490.0
2015,4,30,7,417.0,201.0,172.0,23.0,20.0,1490.0
2015,4,30,8,679.0,249.0,280.0,30.0,24.0,1490.0
2015,4,30,9,962.0,421.0,441.0,35.0,25.0,1490.0
2015,4,30,10,1143.0,469.0,565.0,38.0,28.0,1490.0
2015,4,30,11,1227.0,534.0,652.0,43.0,28.0,1490.0
2015,4,30,12,1264.0,544.0,740.0,46.0,30.0,1490.0
2015,4,30,13,1157.0,532.0,697.0,41.0,31.0,1490.0
2015,4,30,14,978.0,433.0,620.0,43.0,29.0,1490.0
2015,4,30,15,745.0,285.0,505.0,38.0,29.0,1490.0
2015,4,30,16,460.0,203.0,390.0,34.0,28.0,1490.0
2015,4,30,17,196.0,95.0,258.0,29.0,26.0,1490.0
2015,4,30,18,80.0,35.0,50.0,26.0,25.0,1490.0
2015,4,30,19,11.0,0.0,0.0,23.0,24.0,1490.0
2015,4,30,20,0.0,14.0,0.0,20.0,21.0,1490.0
2015,4,30,21,0.0,0.0,0.0,19.0,19.0,1490.0
2015,4,30,22,0.0,0.0,0.0,17.0,18.0,1490.0
2015,4,30,23,0.0,0.0,0.0,17.0,18.0,1490.0
2015,5,1,0,0.0,0.0,0.0,16.0,18.0,1490.0
2015,5,1,1,0.0,0.0,0.0,16.0,17.0,1490.0
2015,5,1,2,0.0,0.0,0.0,15.0,17.0,1490.0
2015,5,1,3,0.0,40.0,0.0,16.0,17.0,1490.0
2015,5,1,4,0.0,16.0,0.0,15.0,16.0,1490.0
2015,5,1,5,0.0,50.0,0.0,15.0,16.0,1490.0
2015,5,1,6,24.0,23.0,0.0,15.0,16.0,1490.0
2015,5,1,7,290.0,146.0,117.0,22.0,20.0,1490.0
2015,5,1,8,628.0,227.0,280.0,33.0,25.0,1490.0
2015,5,1,9,868.0,323.0,419.0,40.0,28.0,1490.0
2015,5,1,10,1091.0,441.0,546.0,42.0,26.0,1490.0
2015,5,1,11,1237.0,510.0,640.0,41.0,26.0,1490.0
2015,5,1,12,1233.0,525.0,673.0,42.0,27.0,1490.0
2015,5,1,13,1177.0,510.0,683.0,41.0,28.0,1490.0
2015,5,1,14,1006.0,388.0,632.0,43.0,29.0,1490.0
2015,5,1,15,787.0,388.0,558.0,36.0,27.0,1490.0
2015,5,1,16,484.0,210.0,429.0,32.0,26.0,1490.0
2015,5,1,17,192.0,100.0,292.0,28.0,25.0,1490.0
2015,5,1,18,80.0,64.0,47.0,25.0,27.0,1490.0
2015,5,1,19,12.0,69.0,0.0,22.0,23.0,1490.0
2015,5,1,20,0.0,14.0,0.0,19.0,20.0,1490.0
2015,5,1,21,0.0,0.0,0.0,18.0,19.0,1490.0
2015,5,1,22,0.0,0.0,0.0,17.0,18.0,1490.0
2015,5,1,23,0.0,0.0,0.0,17.0,18.0,1490.0
2015,5,2,0,0.0,0.0,0.0,16.0,17.0,1490.0
2015,5,2,1,0.0,23.0,0.0,16.0,17.0,1490.0
2015,5,2,2,0.0,0.0,0.0,17.0,17.0,1490.0
2015,5,2,3,0.0,0.0,0.0,16.0,17.0,1490.0
2015,5,2,4,0.0,0.0,0.0,15.0,16.0,1490.0
2015,5,2,5,0.0,0.0,0.0,15.0,16.0,1490.0
2015,5,2,6,14.0,23.0,0.0,15.0,16.0,1490.0
2015,5,2,7,293.0,148.0,112.0,19.0,18.0,1490.0
2015,5,2,8,637.0,273.0,294.0,33.0,25.0,1490.0
2015,5,2,9,734.0,304.0,397.0,38.0,26.0,1490.0
2015,5,2,10,781.0,354.0,400.0,41.0,28.0,1490.0
2015,5,2,11,980.0,429.0,556.0,48.0,34.0,1490.0
2015,5,2,12,580.0,234.0,347.0,32.0,26.0,1490.0
2015,5,2,13,1121.0,534.0,731.0,41.0,28.0,1490.0
2015,5,2,14,660.0,335.0,474.0,33.0,26.0,1490.0
2015,5,2,15,852.0,400.0,613.0,35.0,27.0,1490.0
2015,5,2,16,472.0,167.0,297.0,33.0,27.0,1490.0
2015,5,2,17,241.0,93.0,153.0,30.0,26.0,1490.0
2015,5,2,18,48.0,64.0,21.0,24.0,23.0,1490.0
2015,5,2,19,0.0,21.0,0.0,21.0,21.0,1490.0
2015,5,2,20,0.0,0.0,0.0,21.0,21.0,1490.0
2015,5,2,21,0.0,0.0,0.0,20.0,20.0,1490.0
2015,5,2,22,0.0,0.0,0.0,19.0,19.0,1490.0
2015,5,2,23,0.0,11.0,0.0,19.0,19.0,1490.0
2015,5,3,0,0.0,26.0,0.0,19.0,19.0,1490.0
2015,5,3,1,0.0,0.0,0.0,19.0,19.0,1490.0
2015,5,3,2,0.0,11.0,0.0,19.0,19.0,1490.0
2015,5,3,3,0.0,0.0,0.0,19.0,19.0,1490.0
2015,5,3,4,0.0,0.0,0.0,19.0,18.0,1490.0
2015,5,3,5,0.0,0.0,0.0,18.0,18.0,1490.0
2015,5,3,6,0.0,16.0,0.0,19.0,19.0,1490.0
2015,5,3,7,75.0,26.0,35.0,20.0,20.0,1490.0
2015,5,3,8,85.0,40.0,40.0,21.0,20.0,1490.0
2015,5,3,9,139.0,50.0,67.0,21.0,20.0,1490.0
2015,5,3,10,245.0,103.0,122.0,22.0,20.0,1490.0
2015,5,3,11,144.0,67.0,69.0,22.0,20.0,1490.0
2015,5,3,12,173.0,98.0,86.0,21.0,20.0,1490.0
2015,5,3,13,256.0,158.0,151.0,23.0,21.0,1490.0
2015,5,3,14,78.0,79.0,23.0,22.0,21.0,1490.0
2015,5,3,15,85.0,45.0,40.0,20.0,20.0,1490.0
2015,5,3,16,132.0,88.0,57.0,21.0,20.0,1490.0
2015,5,3,17,177.0,122.0,79.0,21.0,20.0,1490.0
2015,5,3,18,90.0,43.0,45.0,21.0,20.0,1490.0
2015,5,3,19,0.0,14.0,0.0,20.0,20.0,1490.0
2015,5,3,20,0.0,0.0,0.0,20.0,19.0,1490.0
2015,5,3,21,0.0,0.0,0.0,17.0,18.0,1490.0
2015,5,3,22,0.0,0.0,0.0,18.0,18.0,1490.0
2015,5,3,23,0.0,0.0,0.0,17.0,17.0,1490.0
2015,5,4,0,0.0,0.0,0.0,15.0,16.0,1490.0
2015,5,4,1,0.0,0.0,0.0,15.0,15.0,1490.0
2015,5,4,2,0.0,35.0,0.0,15.0,15.0,1490.0
2015,5,4,3,0.0,0.0,0.0,15.0,15.0,1490.0
2015,5,4,4,0.0,11.0,0.0,15.0,15.0,1490.0
2015,5,4,5,0.0,0.0,0.0,15.0,15.0,1490.0
2015,5,4,6,19.0,11.0,0.0,15.0,15.0,1490.0
2015,5,4,7,339.0,136.0,131.0,19.0,17.0,1490.0
2015,5,4,8,748.0,345.0,304.0,31.0,22.0,1490.0
2015,5,4,9,978.0,364.0,455.0,37.0,23.0,1490.0
